timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-12-06T19:30:29,codecarbon,f059326f-f7dd-49f0-b8d9-02b2995b7481,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0497273000073619,1.7005139015397778e-07,3.419678730371494e-06,7.5,25.379908622096988,5.75832223892212,1.0121145836213448e-07,3.263891500000001e-07,1.0650336890028828e-08,4.3825094525216333e-07,United States,USA,pennsylvania,,,Windows-10-10.0.22631-SP0,3.10.15,2.8.1,16,AMD Ryzen 7 5800U with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3050 Ti Laptop GPU,-79.9109,40.4725,15.355525970458984,machine,N,1.0
2024-12-06T19:34:19,codecarbon,9d7513a1-cbae-4682-b343-f5c43d75d774,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0371749000041745,1.530422083840951e-07,4.1168156031868056e-06,7.5,32.691848465607734,5.75832223892212,7.510833335497105e-08,3.094446920000002e-07,9.862406515812097e-09,3.9441543187078333e-07,United States,USA,pennsylvania,,,Windows-10-10.0.22631-SP0,3.10.15,2.8.1,16,AMD Ryzen 7 5800U with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3050 Ti Laptop GPU,-79.9109,40.4725,15.355525970458984,machine,N,1.0
2024-12-06T19:34:22,codecarbon,efe3d427-9936-4b69-9ee4-8665844a7d14,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0249936999753117,2.173529178893341e-08,8.696308193826072e-07,7.5,0.0,5.75832223892212,4.969333337309459e-08,0.0,6.322157962827512e-09,5.6015491335922107e-08,United States,USA,pennsylvania,,,Windows-10-10.0.22631-SP0,3.10.15,2.8.1,16,AMD Ryzen 7 5800U with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3050 Ti Laptop GPU,-79.9109,40.4725,15.355525970458984,machine,N,1.0
2024-12-06T19:34:26,codecarbon,2ee80aa7-5cb4-4d0e-885e-263058d3372a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0404188999673351,1.6437805966653565e-07,4.066861290123655e-06,7.5,31.60594403059158,5.75832223892212,8.15427083580289e-08,3.2722248400000005e-07,1.4864628970371656e-08,4.236298213284007e-07,United States,USA,pennsylvania,,,Windows-10-10.0.22631-SP0,3.10.15,2.8.1,16,AMD Ryzen 7 5800U with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3050 Ti Laptop GPU,-79.9109,40.4725,15.355525970458984,machine,N,1.0
2024-12-06T19:36:47,codecarbon,7ff10b12-c324-4f6b-8389-18d5c3fa1f3e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0288498000008985,2.5580883683642626e-08,8.866918898171182e-07,7.5,0.0,5.75832223892212,5.7894166699649455e-08,0.0,8.032059746314024e-09,6.592622644596347e-08,United States,USA,pennsylvania,,,Windows-10-10.0.22631-SP0,3.10.15,2.8.1,16,AMD Ryzen 7 5800U with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3050 Ti Laptop GPU,-79.9109,40.4725,15.355525970458984,machine,N,1.0
2024-12-06T19:36:50,codecarbon,fd432620-148e-4ecc-a429-f164a3aad871,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0246411000262014,2.1759921092645346e-08,8.830742568110804e-07,7.5,0.0,5.75832223892212,4.92895833303919e-08,0.0,6.789381850835936e-09,5.607896518122784e-08,United States,USA,pennsylvania,,,Windows-10-10.0.22631-SP0,3.10.15,2.8.1,16,AMD Ryzen 7 5800U with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3050 Ti Laptop GPU,-79.9109,40.4725,15.355525970458984,machine,N,1.0
2024-12-06T19:36:53,codecarbon,a801cea1-da82-4056-a9e9-502816cc1116,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0383027999778278,1.582523325483424e-07,4.131612640327842e-06,7.5,33.18809035583211,5.75832223892212,7.77818750066217e-08,3.21111368e-07,8.949552426406095e-09,4.078427954330277e-07,United States,USA,pennsylvania,,,Windows-10-10.0.22631-SP0,3.10.15,2.8.1,16,AMD Ryzen 7 5800U with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3050 Ti Laptop GPU,-79.9109,40.4725,15.355525970458984,machine,N,1.0
2024-12-06T19:38:59,codecarbon,916fa562-52ee-49cd-963e-cea771b64e2f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0384966999990865,3.385350855300943e-08,8.793872865417736e-07,7.5,0.0,5.75832223892212,7.80581249273382e-08,0.0,9.188042893016612e-09,8.724616782035483e-08,United States,USA,pennsylvania,,,Windows-10-10.0.22631-SP0,3.10.15,2.8.1,16,AMD Ryzen 7 5800U with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3050 Ti Laptop GPU,-79.9109,40.4725,15.355525970458984,machine,N,1.0
2024-12-06T19:39:03,codecarbon,a7d3847c-96e3-481a-a317-1be054a05961,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.037594000052195,1.518752568863686e-07,4.039880211616398e-06,7.5,31.76597022663033,5.75832223892212,7.612104175980978e-08,3.06666912e-07,8.620048436455859e-09,3.914080021962656e-07,United States,USA,pennsylvania,,,Windows-10-10.0.22631-SP0,3.10.15,2.8.1,16,AMD Ryzen 7 5800U with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3050 Ti Laptop GPU,-79.9109,40.4725,15.355525970458984,machine,N,1.0
2024-12-06T19:39:06,codecarbon,cc695f15-64d0-41fa-970a-272c6b0a0e22,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0312841999693773,1.4331880974748766e-07,4.58118826397273e-06,7.5,37.484978414295135,5.75832223892212,6.32077083234132e-08,2.9833357200000004e-07,7.815322920927844e-09,3.693566032443411e-07,United States,USA,pennsylvania,,,Windows-10-10.0.22631-SP0,3.10.15,2.8.1,16,AMD Ryzen 7 5800U with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3050 Ti Laptop GPU,-79.9109,40.4725,15.355525970458984,machine,N,1.0
